eva,name,lat,lon
8013425,Zscherben,51.467695,11.865125
8007824,Zerkall,50.692439,6.453932
8007801,Jülich-Broich,50.947237,6.342104
8011125,Beetz-Sommerfeld,52.804259,13.022086
723361,"Durlacher Straße, Bruchsal",49.120333,8.593342
331879,"Bahnhof, Jatznick",53.602396,13.939487
957749,"Str. am See, Leipzig",51.316204,12.26163
8013217,Wallhausen(Helme),51.4620256,11.206677
8004213,Neanderthal,51.22782,6.95325
8012260,Luckenwalde,52.09059,13.160409
8001566,Duckterath,50.984815,7.103496
8002623,Haspelmoor,48.223263,11.098784
562611,Rudersberg Nord,48.888026,9.534296
421032,"Züttlingen Haltestelle, Möckmühl",49.299075,9.332261
735514,"Strengbrücke, Werder (Havel)",52.363959,12.9416
8005389,Landsberg(L)Schule,48.054179,10.869641
8079023,Moorbekhalle,53.717155,9.991744
8002643,Hatzenport,50.227678,7.413508
8000606,Arnschwang,49.274608,12.8116
8000788,Balingen Süd,48.2689423,8.84634107
8002725,Heinsberg Kreishaus,51.061774,6.10894
8012611,Passow(Uckermark),53.148702,14.10137
8000621,Aschau(Chiemgau),47.779106,12.325564
721879,"Hauptbahnhof/Willy-Brandt-Pl., Heilbronn",49.142645,9.208846
8003315,Groß-Umstadt Klein-Umstadt,49.894367,8.938635
732917,"Blankenburg (S), Berlin",52.590861,13.442517
8017414,Chemnitz Schule Altchemnitz,50.798923,12.913104
374769,"Bahnhof, Herzhorn",53.78352,9.484266
8000475,Albstadt-Lautlingen,48.213638,8.95462
8003342,Klosterlechfeld,48.155393,10.83263
828424,"Bahnhof, Nagold",48.55602,8.727423
8004485,Nürnberg-Schweinau,49.434377,11.045403
8080630,Halle(Westf) OWL-Arena,52.061643,8.343797
8005761,Struthütten,50.78144,7.973309
492468,"Bahnhof, Erbach (Donau)",48.325385,9.894134
8007343,Arrach,49.195364,13.002804
8003540,Langenfeld(Rhld),51.102677,6.938278
101013,"Industriepark Höchst Tor West, Frankfurt a.M.",50.086115,8.514247
8001329,Castrop-Rauxel-Merklinde,51.527932,7.324314
8000741,Bad Salzhausen,50.4187643,8.9799875
8004068,Möhringen Bahnhof,47.958151,8.770796
8004249,Neugilching,48.098966,11.288666
8007103,Unterharmersbach,48.354139,8.089966
8012208,Leubsdorf(Sachs),50.80185,13.14131
8000330,Schwäbisch Hall-Hessental,49.096732,9.767373
8012328,Meitzendorf,52.209394,11.558967
8007276,Kälberau,50.090911,9.091445
8004677,Olsbrücken,49.538071,7.652759
8013244,Wasserthaleben,51.2584572,10.8902943
8003819,Mainz-Laubenheim,49.961233,8.314183
8070857,Escherndorf-Vogelsburg,49.86674,10.165791
8005873,Traunstein Klinikum,47.874557,12.633438
8012719,Rathmannsdorf(Kr Pirna),50.927042,14.130838
8003817,Mainz-Gonsenheim,49.997756,8.214478
8001887,Eschweiler-West,50.817712,6.251721
542201,"Bahnhof, Plattling",48.77901,12.864083
8003592,Laupheim West,48.2311123,9.84825075
801223,"Blautal-Center, Ulm",48.400576,9.961418
8001491,Dogern,47.608887,8.167356
124827,"Kleestadt Am Heimgesberg, Groß-Umstadt",49.901362,8.951494
8011029,Ammern,51.233346,10.458086
8010074,Cranzahl,50.511248,12.993028
8012012,Kirchscheidungen,51.2447,11.66257
8000264,Mosbach-Neckarelz,49.348484,9.113093
8000190,Kaldenkirchen,51.327184,6.203225
8012830,Sachsendorf(Calbe),51.870054,11.865517
8006213,Wasbek,54.075581,9.898016
8001917,Eschweiler-St.Jöris,50.834826,6.201643
8004517,Oberboihingen,48.6481579,9.36433733
8006118,Vormwald Dorf,50.989929,8.127215
8003339,Brigachtal Kirchdorf,48.014343,8.467807
8070547,Stelle DHE,53.008107,8.680962
8000441,Ahlen(Westf),51.761062,7.895488
8010279,Potsdam Pirschheide,52.372667,13.011243
8010076,Delitzsch unt Bf,51.525227,12.345218
8002677,Hedemünden,51.392164,9.762144
8005191,Hamburg-Rothenburgsort,53.538476,10.043953
8002272,Giengen(Brenz),48.620023,10.236994
8006686,Zwingenberg(Baden),49.416029,9.04283
8005828,Tauberfeld,48.819238,11.275691
664798,"Vohwinkel Bahnhof, Wuppertal",51.233936,7.070622
8003946,Dortmund West,51.509652,7.438938
8007854,Wilhelmsdorf,50.350146,8.480809
8070220,Münchingen Rührberg,48.849796,9.095853
8005424,Schorndorf,48.80715,9.52631
8079310,Fangschleuse Tesla Süd,52.3921735,13.7962318
833452,"Bahnhof, Möckmühl",49.321112,9.358774
8001186,Brohl,50.481429,7.332639
8001333,Coburg-Beiersdorf,50.2865013,10.9306991
8011960,Jessen(Elster),51.792787,12.954722
8003569,Lauchheim,48.868885,10.236563
8012821,Ruhlsdorf-Zerpenschleuse,52.843215,13.541511
501238,"Allmendshofen, Donaueschingen",47.94071,8.500568
8005935,Übach-Palenberg,50.924336,6.097265
8011870,Hetzdorf(Flöhatal),50.840313,13.127695
376290,"Malterdingen Bahnhof Ostseite, Riegel am Kaiserstu",48.152033,7.77153
361582,Gemmingen West,49.153039,8.978904
8002096,Fridingen(b Tuttlingen),48.031822,8.93606
8007828,Hausen (b Düren),50.652576,6.491212
8001794,Engstlatt,48.297119,8.875219
8010333,Steinpleis,50.708976,12.394074
8004681,Oppenweiler(Württ),48.981518,9.462785
8000374,Freinsheim,49.501493,8.205192
8005672,Iffeldorf,47.782064,11.329019
8004981,Regen,48.968625,13.136465
8001278,Burgbernheim-Wildbad,49.443294,10.312317
8012739,Reichenbach(Vogtl) ob Bf,50.627777,12.29312
715343,"Königsplatz/Mauerstraße, Kassel",51.316512,9.496873
8002568,Hammelburg Ost,50.115889,9.902111
8002222,Geldern,51.513289,6.319336
8002130,Fröndenberg-Frömern,51.499263,7.735929
8005324,Bad Lauterberg im Harz Barbis,51.619024,10.414607
8004724,Ottenhofen-Bergel,49.45579,10.355976
8002524,Haiger Obertor,50.7408629,8.20225015
8003341,Koblenz Stadtmitte,50.3579608,7.59002388
8000468,Albig,49.771375,8.116579
8003966,Menden(Rheinl),50.779917,7.149549
561113,"Marktplatz, Sulzbach an der Murr",49.002555,9.501364
8000956,Bielefeld-Senne,51.965118,8.520335
8011700,Greußen,51.2291337,10.9414762
8000887,Recklinghausen Süd,51.562965,7.195754
701461,"Bahnhof/Klinik, Rickling",53.999077,10.168657
8089063,Berlin-Grünau,52.413028,13.573497
8071804,Chemnitz Annenstraße,50.8291727,12.924204
8011820,Harra,50.418476,11.686006
8000355,Bergheim(Erft),50.951706,6.646302
8011519,Ettenhausen,50.874563,10.232251
8004845,Pocking,48.406222,13.313164
8003560,Langweid(Lech),48.490447,10.847966
8006101,Vohburg-Rockolding,48.7394368,11.6089118
8004527,Obererbach,50.719911,7.659393
8005122,Rödental Mitte,50.295736,11.050672
625561,"Lohhof Bahnhof (Südseite), Unterschleißheim",48.288413,11.581998
8000585,Langenlonsheim,49.901372,7.899887
8000765,Bad Wimpfen,49.229744,9.167297
8000661,Augsburg-Hochzoll,48.352977,10.943376
459959,"Marienthal Trotzenberg, Bad Neuenahr-Ahrweiler",50.535367,7.05871
8003810,Mainaschaff,49.982405,9.085739
8010392,Zinnowitz,54.075564,13.903359
8000834,Bayrischzell,47.6755453,12.0111573
8001898,Essen West,51.454497,6.979798
8012462,Neukirchen-Klaffenbach,50.771031,12.893604
8005577,Sinn,50.6497717,8.32512617
8003474,Kiel-Hassee CITTI-PARK,54.310569,10.098596
8079720,Eberswalde Busbahnhof,52.833254,13.798086
443673,"Bad Godesberg Bahnhof/Ria-Maternus-Platz, Bonn",50.683699,7.158302
8002784,Herrath,51.104316,6.367399
8002935,Hofheim(Taunus),50.084471,8.443842
8000473,Albstadt-Ebingen,48.21029,9.026962
8011205,Blankensee(Meckl),53.408174,13.262907
882605,"Orschweier Bahnhof, Mahlberg",48.274022,7.790522
8007868,Lebach-Jabach,49.4072594,6.89182341
8001373,Darching,47.8707982,11.7772526
8001015,Blaustein,48.414596,9.919326
8010205,Leipzig Hbf,51.3454712,12.3820639
8087035,Altenwillershagen Feuerwehr,54.256601,12.569156
8000333,Hausach,48.284924,8.181665
8010213,Löcknitz,53.4561,14.215417
8079081,Dahn Süd,49.148557,7.777208
8004497,Ober Ramstadt,49.8320486,8.7437439
8012163,Langenwolmsdorf,51.036251,14.153669
8007447,Linsenhofen,48.579867,9.371531
8071177,Großkugel Beuditzer Weg,51.418502,12.158393
561455,"ZOB, Wendlingen am Neckar",48.673454,9.37445
8011320,Cossebaude,51.0850426,13.6321235
940322,"Ittersbach Baumgartenstraße, Karlsbad",48.868547,8.508914
8013046,Stendal Vorbf,52.595836,11.87129
8005525,Selm,51.706644,7.453406
8000380,Goldshöfe,48.894221,10.128254
8001318,Calberlah,52.427559,10.624914
8005867,Tiebensee,54.219487,9.019229
8006358,Wesseln,52.081543,10.034206
8005008,Reichertshausen(Ilm),48.471197,11.510203
8000427,Kirchen,50.806576,7.880509
8001090,Bopfingen,48.855153,10.351707
8003032,Husby,54.764372,9.575505
8004923,Raindorf,49.5042624,10.8459896
8001848,Erlenbach(Main),49.803633,9.154436
8001812,Eppelborn,49.408657,6.967189
421679,"Oberwittighausen Abzw. Kirchheim, Wittighausen",49.634775,9.853908
8005169,Rosenheim Aicherpark,47.851651,12.089467
8001828,Bitburg-Erdorf,49.998685,6.570958
8017422,Hohndorf Mitte,50.743048,12.675725
895876,"Inselpark, Hamburg",53.497301,10.003847
8007066,Sparrieshoop,53.781294,9.685207
8012684,Prora Ost,54.43006,13.574515
8000013,Augsburg Hbf,48.365441,10.88557
8005640,Sprötze,53.309429,9.812245
167521,"Bahnhof, Horb am Neckar",48.441971,8.689356
8012766,Riestedt,51.484021,11.379856
368293,"Am Schultenhof, Gevelsberg",51.335619,7.381322
8011482,Elsholz,52.20405,12.954911
8004919,Rahden,52.432902,8.623836
810406,"Löwen, Kuchen",48.635778,9.800296
8003967,Menden(Sauerland),51.435271,7.792084
8011871,Hildburghausen,50.425133,10.717828
8071034,Brohl Rheinanlagen,50.487299,7.327933
780428,"Diedorf Bahnhof, Diedorf Markt",48.355593,10.776379
8004970,Rechterfeld,52.838685,8.391291
8002667,Hausham,47.750412,11.840257
8002635,Hattenheim,50.013663,8.0568
8010403,Berlin-Charlottenburg,52.5042126,13.3023298
8012423,Neinstedt,51.752368,11.084893
8011031,Althof,54.090442,11.922341
656150,"Heubing Bahnhof, Hagen (Westf)",51.351903,7.422608
8002766,Herbrechtingen,48.625634,10.170334
453019,"Bahnhof, Remagen",50.577468,7.229661
8000660,Augsburg Morellstr.,48.355089,10.892948
8001392,Dedenhausen,52.432215,10.23873
8003256,Kinding(Altmühltal),48.9913789,11.3785029
724095,Bietigheim (Baden) Bahnhof,48.911091,8.258065
8006104,Marienau,52.10495,9.57255
8000288,Wiesbaden-Biebrich,50.048829,8.236423
8003553,Langerwehe,50.817909,6.353467
8010014,Bad Blankenburg(Thüringerw),50.682648,11.275498
8001886,Eschweiler Hbf,50.813532,6.251937
8013124,Tiefenau,51.390689,13.413904
8004700,Osterhofen(Nby),48.695474,13.018705
8004093,Morsum,54.872142,8.432464
8003738,Lohne(Oldb),52.665326,8.229292
8001029,Blumberg-Riedöschingen,47.855541,8.607543
8001783,Emskirchen,49.55503,10.710412
8010081,Döllstädt,51.084886,10.813398
8002546,Haltingen,47.6108308,7.6136523
8010404,Berlin-Spandau,52.5346481,13.1968975
8002798,Herxheim am Berg,49.509491,8.190044
8002685,Heidelberg-Altstadt,49.415237,8.720887
8011703,Griebo,51.880576,12.522977
8000503,Biblis,49.688881,8.450413
8087032,Ribnitz-Damgarten West (Bahnhofsvorplatz),54.239667,12.438031
8005241,Saarbrücken Ost,49.230425,7.018788
8005955,Ulm-Söflingen,48.402726,9.958849
8003770,Ludwigsstadt,50.486583,11.382989
8004694,Meerbusch-Osterath,51.269017,6.625981
8002235,Gengenbach,48.4046588,8.01019192
8070732,Nordhausen Hesseröder Straße,51.5028391,10.7771319
8002564,Hamm-Westtünnen,51.6502162,7.85932591
8001279,Burgdorf,52.448708,10.002837
8001176,Brettorf,52.967127,8.44697
8003090,Iserlohnerheide,51.399861,7.69221
8003379,Köln Steinstraße,50.895558,7.057173
8012394,Mühlbach(Pirna),50.9141176,13.8187838
8002954,Hohenpeißenberg,47.788795,10.999251
740902,Passow (Uckermark) Mitte,53.142463,14.113053
8002005,Flehingen,49.084595,8.782727
8005168,Rosenberg(Baden),49.457583,9.471425
8099506,Stolberg(Rheinl)Gbf,50.797555,6.22488
8001538,Dortmund-Löttringhausen,51.451655,7.447228
8011294,Burg(Magdeburg),52.274406,11.840356
8072302,Dollern Hauptstraße,53.5402628,9.54480708
8003669,Leverkusen-Manfort,51.0310581,7.0151782
952424,"Prora Neue Mitte, Binz",54.441602,13.566896
736090,"Hauptbahnhof Nord (S), Potsdam",52.392751,13.066964
8006527,Witzwort,54.386097,8.998558
8005086,Riederau,47.982581,11.097153
8004313,Neunkirchen(Kr Siegen),50.784701,8.006101
8011325,Crimmitschau,50.815068,12.392986
8003317,Kleinberghofen,48.354045,11.275478
8001529,Dortmund-Brackel,51.520757,7.550083
8002120,Friedrichshafen Flughafen,47.672213,9.523714
8003356,Köditz,50.328888,11.848109
8004317,Neuss Süd,51.185784,6.69029
8001946,Eyach,48.446288,8.783101
8012322,Medewitz(Mark),52.060706,12.391829
8006619,Wuppertal-Steinbeck,51.250679,7.14063
616994,"ZOB/Bahnhof, Norden",53.588821,7.217716
8002335,Gotteszell,48.958131,12.983435
8004521,Oberdachstetten,49.4180788,10.4231179
8012192,Leipzig-Knauthain,51.278181,12.309095
8005852,Thann-Matzbach,48.26651,12.04746
8011991,Karlsburg,53.982447,13.609802
8004232,Neckarsulm Mitte,49.1930772,9.22271669
8000056,Buchholz(Nordheide),53.324683,9.876266
8004295,Neuhof(Kr Fulda),50.4543414,9.62032199
8000063,Calw,48.714682,8.741854
786201,"Lengfeld B16, Bad Abbach",48.921871,12.004663
8013162,Ueckermünde,53.733923,14.05408
492287,"Einkaufszentrum, Nagold",48.543997,8.730763
191821,"Bahnhof, Unkel",50.602988,7.219659
8012170,Lauenstein(Sachs),50.786565,13.814398
8004854,Poing,48.171329,11.809438
8013117,Thalheim(Erzgeb) Mitte,50.70129,12.854232
8003248,Kiebingen,48.479369,8.973745
225292,"ZOB, Meldorf",54.088111,9.079818
8012975,Seerhausen,51.270271,13.240079
332483,"Bahnhof(Bus), Zinnowitz",54.075938,13.903692
8006156,Waldfischbach,49.2883372,7.6515162
8007357,Urmersbach,50.255912,7.13185
8001271,Burg(Dillkr) Nord,50.699884,8.307686
808249,"St. Georgen Schiff, Freiburg im Breisgau",47.9824403,7.80320703
8005119,Rodenkirchen(Oldb),53.399841,8.454794
8001197,Bruchsal Bildungszentrum,49.110346,8.574507
8005555,Siedlinghausen,51.257761,8.473835
8003640,Lengerich(Westf),52.175785,7.878459
8011934,Immelborn,50.7932712,10.280478
8002217,Geislingen(Steige)West,48.630766,9.821909
8007224,Killer,48.315684,9.060828
8070995,Reckendorf-Laimbach,50.033926,10.825531
8090021,Nürtingen-Roßdorf,48.608573,9.345713
458617,"Ahrweiler Marktbahnhof, Bad Neuenahr-Ahrweiler",50.543423,7.093687
8005713,Steinweiler,49.120844,8.130696
8000759,Bad Salzdetfurth Solebad,52.06994,10.018916
8000984,Birkenau,49.561039,8.708359
8013112,Thale Hbf,51.746047,11.031048
8002153,Fürth-Dambach,49.46074,10.970196
8003348,Knesebeck,52.677812,10.690267
8000011,Ascheberg(Holst),54.148462,10.339481
8004189,Mußbach,49.37196,8.168529
8012092,Kranichfeld,50.856335,11.203225
8006647,Zennern,51.1121308,9.31727797
8006454,Willmenrod,50.539329,7.985758
8001570,Dudweiler,49.277299,7.027351
8073866,Marienhafe Bahnhof,53.52046,7.272413
8003833,Malsch Süd,48.8875346,8.31587523
8005813,Tacherting,48.078747,12.567336
8013009,Sonneberg(Thür)Nord,50.365478,11.20755
8004080,Monzingen,49.793466,7.588673
8003186,Karlsruhe-Knielingen,49.026695,8.341171
8002828,Hilden Süd,51.163682,6.937366
8000655,Aufhausen(Württ),48.85613,10.317193
8001533,Dortmund-Kirchderne,51.547075,7.510105
8005451,Schwaig,49.471494,11.200442
8001732,Eiswoog,49.516578,7.983562
8011496,Erdeborn,51.468799,11.636965
8001680,Eggolsheim,49.7744848,11.0371131
8005495,Schwindegg,48.273193,12.249699
8005924,Tulling,48.082865,12.060049
8003551,Langenwang(Schwab),47.436588,10.276032
8012563,Oppurg,50.7061069,11.6511378
8001845,Erlangen-Bruck,49.5699191,10.9971428
8000273,Muldenberg Floßplatz,50.41569,12.399034
8012622,Perleberg,53.071255,11.852322
8003143,Kahl(Main),50.07687,9.005468
208118,"Kyllbrücke, Kyllburg",50.041652,6.594044
8010204,Klostermansfeld Randsiedlung,51.59109,11.498511
8001472,Distelhausen,49.598233,9.683508
8000953,Bielefeld Ost,52.024013,8.559416
8002424,Großkarolinenfeld,47.888827,12.084824
8012255,Lottschesee,52.815398,13.498501
8002526,Hailer-Meerholz,50.189671,9.150665
8000256,Rohrbach(Ilm),48.606579,11.5733328
8070179,Wössingen Ost,49.015786,8.609981
8011315,Clausnitz,50.755842,13.4986
966905,"Zugspitzbahnhof, Grainau",47.471912,11.024919
8002116,Friedrichstal(Baden),49.1009702,8.47413898
8006139,Wahlbach(Kr Siegen),50.758416,8.053783
8007233,Veringendorf,48.160279,9.199108
8001261,Büttgen,51.197208,6.605785
8010250,Neustrelitz Hbf,53.359255,13.074603
8071253,Passau-Rosenau,48.571381,13.480155
8012504,Niederwillingen,50.775457,11.038709
8001582,Düsseldorf Wehrhahn,51.228447,6.798173
8012737,Rehna,53.774263,11.049747
8010170,Hockeroda,50.59772,11.434282
712541,"Treysa Bahnhof, Schwalmstadt",50.910904,9.185546
8070529,Scharnebeck,53.2866253,10.5045382
723690,"Heidelsheim Malzfabrik, Bruchsal",49.103702,8.640616
8012366,Mitteloelsnitz,50.7180342,12.7067296
8079087,Bundenthal-Rumbach,49.102353,7.806152
8005652,St Koloman,48.243747,11.882965
8001669,Edling,48.058479,12.163234
8000601,Bad Münstereifel-Arloff,50.597676,6.786608
8003179,Treis-Karden,50.179836,7.299635
8000605,Arnsberg(Westf),51.405662,8.067965
8013080,Syrau,50.544769,12.085313
8012329,Melchow,52.774871,13.694375
8001379,Darmstadt-Eberstadt,49.813922,8.62582
8005338,Scheuerfeld(Sieg),50.791939,7.837031
8005011,Reicholzheim,49.728514,9.527543
8005717,Stelle,53.387699,10.109023
8003893,Marnheim,49.623021,8.039141
8005034,Remscheid-Güldenwerth,51.169198,7.16303
8003354,Koblenz-Moselweiß,50.349463,7.560646
8013256,Weimar Berkaer Bf,50.980626,11.313686
740937,"Schönfeld Mitte, Tantow",53.275824,14.293177
8002898,Höllenthal,50.3638,11.683818
8002793,Hersbruck(l Pegnitz),49.500462,11.435143
8000492,Allendorf(Dillkr),50.743811,8.185486
8000941,Bexbach,49.345698,7.254456
8010232,Merseburg Hbf,51.356889,11.990551
8002605,Harsdorf,50.027762,11.566273
8010235,Mühlhausen(Thür),51.209193,10.474041
8012014,Kläden(Stendal),52.634844,11.661113
8010123,Genthin,52.40322,12.157103
8000385,Gunzenhausen,49.120444,10.755463
8005702,Steinhagen(Westf) Bielef. Str.,52.011416,8.436453
8089004,Berlin Baumschulenweg,52.467244,13.490097
8012889,Schmölln(Thür),50.898319,12.354899
720652,"Zeutern Sportplatz, Ubstadt-Weiher",49.176829,8.669254
8000744,Bad Salzuflen,52.081628,8.740428
8000707,Bad Griesbach(Schwarzwald),48.448618,8.230569
8010264,Orlamünde,50.775661,11.544899
8001715,Eimeldingen,47.627948,7.5956
8000459,Ainring,47.815033,12.964501
8005736,Stockhausen(Lahn),50.540536,8.325365
8011270,Broderstorf,54.078916,12.262763
8000142,Hagen Hbf,51.362747,7.460249
8006305,Weißenhorn-Eschach,48.3010528,10.1346678
8005342,Usch-Zendscheid,50.102659,6.602947
8003227,Kellmünz,48.120286,10.124616
244041,"Niederroth, Markt Indersdorf",48.323132,11.387556
8071257,Nörvenich-Binsfeld,50.79497,6.533342
8006578,Würgendorf (Ort),50.756916,8.126875
8000599,Arfurt(Lahn),50.406403,8.211079
8072985,Grub(Oberbay) Senator-Gerauer-Straße,48.16596,11.78112
8012593,Ottendorf(Mittweida),50.935117,12.952856
8011290,Bülzig,51.894894,12.752715
715428,"Gensungen Bahnhof, Felsberg",51.131768,9.436208
8006067,Velden(b Hersbruck),49.610808,11.518333
8005297,Satteldorf,49.178443,10.078155
8017480,Chemnitz Rosenbergstraße,50.817897,12.929305
8005708,Steinheim(Westf),51.868177,9.088447
8001004,Blaichach(Allgäu),47.543741,10.258796
8013311,Zschopau Ost,50.744587,13.081878
8010259,Oberoderwitz,50.9664274,14.7084644
8005198,Rottendorf,49.7921878,10.0290799
8005625,Speikern,49.528639,11.336992
8003774,Lübeck St Jürgen,53.842321,10.702942
8000524,Altenerding,48.293572,11.901744
8001516,Dortmund-Lütgendortmund,51.500735,7.334177
8004017,Michelstadt,49.684858,9.001453
8004639,Offenburg Kreisschulzentrum,48.459784,7.955192
8006744,Straubing Hafen,48.8917549,12.6625827
810238,"Bahnhofstraße, Gingen an der Fils",48.65719,9.780177
8001043,Bockenheim-Kindenheim,49.6069522,8.1880331
8000945,Bichl,47.723815,11.408769
8006592,Wulften,51.659403,10.176026
8000488,Algermissen,52.2519634,9.96665955
8005096,Rieste,52.48472,8.010613
8007439,Hüffenhardt,49.291132,9.086804
8012093,Kratzeburg,53.427803,12.941627
8002344,Grafenau,48.856168,13.393327
8003892,Forchheim Nord,49.7322,11.0644
8011388,Dodendorf,52.048952,11.613086
8002932,Hoffnungsthal,50.911363,7.196513
8079078,Oberderdingen-Flehingen,49.083968,8.775007
8012584,Graal-Müritz Koppelweg,54.24589,12.237167
8013354,Schwerin-Wüstmark,53.584045,11.399627
8010323,Schwarzenberg(Erzg),50.545119,12.786824
8000045,Boppard Hbf,50.2314224,7.58601397
8011190,Bindfelde,52.584561,11.898035
8012762,Ribnitz-Damgarten Ost,54.251016,12.487015
443828,"Merten Bach, Eitorf",50.765456,7.402527
8011550,Fohrde,52.484148,12.46282
8002223,Gelsenkirchen Zoo,51.537686,7.111104
8001524,Dortmund-Aplerbeck Süd,51.484437,7.549982
8081968,Ainring-Mitterfelden Abzw. B20,47.812414,12.965603
8006390,Wicklesgreuth,49.310689,10.71145
8010005,Annaberg-Buchholz Süd,50.555886,12.997404
8002557,Hamburg-Neugraben,53.474143,9.852048
8010212,Löbau(Sachs),51.099447,14.671941
8005374,Schmalnau,50.456013,9.787847
8003020,Siegen-Weidenau,50.895966,8.029842
8001047,Bodelshausen,48.383369,8.990601
8017050,Chemnitz Küchwald,50.8550509,12.9121971
8011796,Hämerten,52.599024,11.97177
8001806,Enzisweiler,47.564142,9.665429
8011572,Fretzdorf,53.065105,12.545846
370546,"Cappel, Öhringen",49.202338,9.525744
8005678,Staudernheim,49.780582,7.693103
8010012,Auerbach(V) unt Bf,50.511722,12.391421
8000409,Kempen(Niederrhein),51.367564,6.425549
8004993,Rehweiler,49.48516,7.440581
8012816,Rückersdorf,51.567358,13.574281
8005007,Reichersbeuern,47.774638,11.635984
8007341,Watzelsteg,49.206939,12.899847
152203,"Berg am Laim, München",48.132726,11.632433
8003365,Köln-Chorweiler,51.021126,6.897824
8087081,Neuhaus am Rennweg,50.506543,11.136691
8012759,"Reuth(b Plauen,Vogtl)",50.475859,11.954337
8077778,Meßkirch,47.995276,9.116188
8002465,Gundelfingen(Breisgau),48.044025,7.874185
8006704,Lübeck-Travem. Skandinavienkai,53.950787,10.854029
8000282,Nordstemmen,52.1675227,9.79059398
8000058,Büchen,53.474972,10.623298
8011264,Breitendorf,51.138652,14.622726
8012981,Seitschen,51.153767,14.325332
8011433,Drohndorf-Mehringen,51.721692,11.515648
8005045,Rentweinsdorf,50.0600937,10.8142054
8006409,Wiesbaden-Schierstein,50.0476287,8.19531262
8001322,Bad Camberg,50.2966253,8.25505078
8003821,Mainz-Mombach,50.022775,8.22937
8002030,Friedrichshafen Ost,47.651706,9.502018
8001245,Bückeburg,52.2676584,9.04753625
8001193,Kloster Bronnbach,49.715144,9.543516
8012334,Mengersgereuth-Hämmern Ost,50.389471,11.127745
8006172,Walkenried,51.584876,10.608814
8087026,Heringsdorf Neuhof,53.952765,14.148259
8003280,Kirchheim(Teck),48.644258,9.443927
8010033,Bergen auf Rügen,54.4205,13.417821
8006529,Wölfersheim-Södel,50.397335,8.81622
966901,"Zugspitzbahnhof, Garmisch-Partenkirchen",47.4902,11.0961
8003859,Maria Rain,47.632552,10.480275
8007231,Hermentingen,48.200845,9.217467
8005465,Schwarzenbach(b Pressath),49.724702,11.992901
8017349,Neu Pudagla,54.000336,14.065198
8011211,Blumberg(b Berlin),52.605234,13.611772
8005562,Siersburg,49.361696,6.665362
8002955,Hohenschäftlarn,47.991299,11.457513
8005116,Rodenbach(Dillkr),50.773991,8.205263
8003175,Kapellen-Drusweiler,49.105621,8.030754
8003127,Jöhlingen,49.02818,8.575224
8071771,Rolandseck Bahnhof/Fähre,50.63063,7.20843
8003786,Lübeck-Dänischburg IKEA,53.911202,10.735581
8005904,Trier Hafenstraße,49.7920146,6.68272376
700865,"Bahnhof Dauenhof, Westerhorn",53.852295,9.678718
8003554,Langlau,49.118743,10.859352
8000017,Bad Friedrichshall Hbf,49.231571,9.199771
8010368,Weißenfels,51.204615,11.970926
8005139,Röthenbach(Oberpf),49.623543,11.995583
8010348,Teterow,53.768437,12.577966
8011179,Beutersitz,51.590359,13.360724
391613,"Bahnhof, Troisdorf",50.813884,7.151971
8011674,Gorgast,52.5631907,14.551279
8003611,Lehmen,50.284746,7.45523
8000377,Weinheim(Bergstr)Hbf,49.553302,8.665351
492135,"Bahnhof/ZOB, Horb am Neckar",48.442098,8.689572
8004826,Plaidt,50.395204,7.393638
505197,"Auerbach Otto-Beck-Straße, Bensheim",49.703002,8.619353
8001256,Bürgeln,50.85375,8.817194
8006403,Wiesau(Oberpf),49.911013,12.191288
8006366,Westerham,47.903892,11.828482
8005735,Stockdorf,48.093258,11.400845
722576,"Untergrombach Bahnhof-Ost, Bruchsal",49.08665,8.54952
8005386,Schneeberg im Odenwald,49.641099,9.250801
8000609,Bad Arolsen,51.3816,8.997792
8001039,Bochum-Ehrenfeld,51.472117,7.20915
8001902,Essen-Borbeck,51.473103,6.948461
8005993,Unterhausen(Bay),48.716773,11.100288
500900,"Bahnhof, Rottweil",48.165119,8.639753
8005383,Schnaittach Markt,49.556978,11.34444
8004910,Quint,49.825988,6.704697
8087067,Weingarten Berg,47.816852,9.616876
8000112,Friedrichshafen Stadt,47.653224,9.4739
8071244,Soltendieck Siedlung,52.874907,10.7538758
8000584,Anrath,51.285536,6.45023
8010168,Hettstedt,51.636945,11.513231
8004751,Papenburg(Ems),53.089706,7.386708
8003844,Mannheim-Neckarau,49.455545,8.494792
8003252,Brühl-Kierberg,50.838197,6.888375
8004228,Neheim-Hüsten,51.438003,7.970066
8007819,Düren-Lendersdorf,50.774833,6.49047
8011386,Dittersdorf,50.75139,12.978615
8003573,Laudenbach am Main,49.742528,9.179126
8011308,Caputh-Geltow,52.350295,12.984406
8003539,Langenfeld(Rhld)-Berghausen,51.11751,6.923684
722679,"Katz-Werke (Ersatzhalt), Weisenbach",48.723828,8.357386
8013036,Steinach(Thür)Süd,50.423051,11.166781
8002214,Geisingen,47.921342,8.653951
8000290,Offenburg,48.476475,7.946723
8007106,Oberharmersbach-Riersbach,48.380789,8.140512
8071022,Vettweiß-Jakobwüllesheim,50.766705,6.565209
721630,"Langenbrand Rathaus, Forbach",48.70291,8.362519
8017345,Lauterbach(Rügen),54.345215,13.500754
8005054,Reutlingen-Sondelfingen,48.515132,9.236915
