trip_id,stop_id,stop_sequence,delay,category,operator
13032857891574471463,8077004,6,0,SWE,S6
13032857891574471463,8007005,7,0,SWE,S6
13032857891574471463,8007005,7,0,SWE,S6
13032857891574471463,8007015,8,0,SWE,S6
13032857891574471463,8007015,8,0,SWE,S6
13032857891574471463,8007006,9,0,SWE,S6
13037768743517891730,8000333,1,0,SWE,S6
13037768743517891730,8002621,2,0,SWE,S6
13037768743517891730,8002621,2,0,SWE,S6
13037768743517891730,8005688,3,0,SWE,S6
13037768743517891730,8005688,3,0,SWE,S6
13037768743517891730,8000942,4,60,SWE,S6
13037768743517891730,8000942,4,0,SWE,S6
13037768743517891730,8002235,5,0,SWE,S6
13037768743517891730,8002235,5,0,SWE,S6
13037768743517891730,8004639,6,0,SWE,S6
13037768743517891730,8004639,6,120,SWE,S6
13037768743517891730,8000290,7,60,SWE,S6
13037768743517891730,8000290,7,0,SWE,S6
13037768743517891730,8000596,8,60,SWE,S6
13037768743517891730,8000596,8,60,SWE,S6
13037768743517891730,8006678,9,0,SWE,S6
13037768743517891730,8006678,9,60,SWE,S6
13037768743517891730,8004545,10,0,SWE,S6
13039601130088360439,8000290,1,0,SWE,S6
13039601130088360439,8004639,2,60,SWE,S6
13039601130088360439,8004639,2,120,SWE,S6
13039601130088360439,8002235,3,120,SWE,S6
13039601130088360439,8002235,3,180,SWE,S6
13039601130088360439,8000942,4,120,SWE,S6
13039601130088360439,8000942,4,120,SWE,S6
13039601130088360439,8005688,5,120,SWE,S6
13039601130088360439,8005688,5,120,SWE,S6
13039601130088360439,8002621,6,120,SWE,S6
13039601130088360439,8002621,6,120,SWE,S6
13039601130088360439,8000333,7,120,SWE,S6
13039601130088360439,8000333,7,0,SWE,S6
13039601130088360439,8006544,8,0,SWE,S6
13039601130088360439,8006544,8,0,SWE,S6
13039601130088360439,8002533,9,0,SWE,S6
13039601130088360439,8002533,9,0,SWE,S6
13039601130088360439,8005350,10,0,SWE,S6
13039601130088360439,8005350,10,0,SWE,S6
13039601130088360439,8005347,11,0,SWE,S6
13039601130088360439,8005347,11,0,SWE,S6
13039601130088360439,8005335,12,0,SWE,S6
13039601130088360439,8005335,12,0,SWE,S6
13058234580260512002,8003400,12,0,IR,85
13061535388392845286,8003400,1,0,SBB,L701
13061535388392845286,8003401,2,0,SBB,L701
13061535388392845286,8003401,2,0,SBB,L701
13061535388392845286,8003404,3,0,SBB,L701
13061535388392845286,8003404,3,0,SBB,L701
13061535388392845286,8003416,4,0,SBB,L701
13061535388392845286,8003416,4,0,SBB,L701
13061535388392845286,8004997,5,0,SBB,L701
13061535388392845286,8004997,5,0,SBB,L701
13061535388392845286,8001059,10,0,SBB,L701
13061535388392845286,8001059,10,0,SBB,L701
13061535388392845286,8079616,11,0,SBB,L701
13061535388392845286,8079616,11,0,SBB,L701
13061535388392845286,8000073,12,0,SBB,L701
13061535388392845286,8000073,12,0,SBB,L701
13061535388392845286,8005560,13,0,SBB,L701
13061535388392845286,8005560,13,0,SBB,L701
13061535388392845286,8004107,14,0,SBB,L701
13061535388392845286,8004107,14,0,SBB,L701
13061535388392845286,8006321,15,0,SBB,L701
13061535388392845286,8006321,15,0,SBB,L701
13061535388392845286,8001790,16,60,SBB,L701
13066544389993991469,8002096,12,0,RE,800693
13066544389993991469,8002096,12,0,RE,800693
13066544389993991469,8004111,13,0,RE,800693
13066544389993991469,8004111,13,0,RE,800693
13066544389993991469,8000163,14,0,RE,800693
13066544389993991469,8000163,14,0,RE,800693
13066544389993991469,8000182,15,0,RE,800693
13066544389993991469,8000182,15,0,RE,800693
13066544389993991469,8002214,16,0,RE,800693
13066544389993991469,8002214,16,0,RE,800693
13066544389993991469,8000077,17,0,RE,800693
13066544389993991469,8000077,17,0,RE,800693
13066544389993991469,8000366,18,60,RE,800693
13072518219551398092,8000073,1,0,IC,80
13072518219551398092,8000163,2,60,IC,80
13072518219551398092,8000163,2,0,IC,80
13072518219551398092,8000322,3,300,IC,80
13072518219551398092,8000322,3,300,IC,80
13077213734026562697,8083368,13,0,S,kvv021
13077213734026562697,8083368,13,60,S,kvv021
13101749883990780006,8006167,12,0,S,kvv021
13103454085165427063,8003400,9,60,S,850065
13104016399593870615,8006272,1,0,SBB,L721
13104016399593870615,8003729,8,0,SBB,L721
13104016399593870615,8003729,8,0,SBB,L721
13111701380550676970,8083368,4,120,S,8003S
13111701380550676970,8083368,4,180,S,8003S
13120553706583250251,8000322,1,0,HzL,R7
13120553706583250251,8005200,2,180,HzL,R7
13120553706583250251,8005200,2,0,HzL,R7
13120553706583250251,8005202,3,0,HzL,R7
13120553706583250251,8005202,3,0,HzL,R7
13120553706583250251,8004280,4,0,HzL,R7
13120553706583250251,8004280,4,120,HzL,R7
13120553706583250251,8000481,5,120,HzL,R7
13120553706583250251,8000481,5,120,HzL,R7
13120553706583250251,8005617,6,120,HzL,R7
13120553706583250251,8005617,6,120,HzL,R7
13120553706583250251,8005616,7,180,HzL,R7
13120553706583250251,8005616,7,120,HzL,R7
13120553706583250251,8000787,8,120,HzL,R7
13120553706583250251,8000787,8,120,HzL,R7
13120553706583250251,8005097,9,180,HzL,R7
13120553706583250251,8005097,9,120,HzL,R7
13120553706583250251,8006281,10,120,HzL,R7
13120553706583250251,8006281,10,60,HzL,R7
13120553706583250251,8006626,11,120,HzL,R7
13120553706583250251,8006626,11,60,HzL,R7
13120553706583250251,8006625,12,60,HzL,R7
13120553706583250251,8006625,12,60,HzL,R7
13120553706583250251,8005925,13,60,HzL,R7
13120553706583250251,8005925,13,0,HzL,R7
13120553706583250251,8000163,14,0,HzL,R7
13120553706583250251,8000163,14,0,HzL,R7
13120553706583250251,8005946,15,0,HzL,R7
13120553706583250251,8005946,15,0,HzL,R7
13120553706583250251,8004068,16,0,HzL,R7
13120553706583250251,8004068,16,0,HzL,R7
13120553706583250251,8004067,17,0,HzL,R7
13120553706583250251,8004067,17,0,HzL,R7
13120553706583250251,8003061,18,60,HzL,R7
13120553706583250251,8003061,18,0,HzL,R7
13120553706583250251,8000182,19,0,HzL,R7
13120553706583250251,8000182,19,0,HzL,R7
13120553706583250251,8003066,20,60,HzL,R7
13120553706583250251,8003066,20,60,HzL,R7
13120553706583250251,8002204,21,60,HzL,R7
13120553706583250251,8002204,21,60,HzL,R7
13120553706583250251,8002213,22,60,HzL,R7
13120553706583250251,8002213,22,60,HzL,R7
13120553706583250251,8002200,23,60,HzL,R7
13120553706583250251,8002200,23,0,HzL,R7
13120553706583250251,8002215,24,0,HzL,R7
13137071430826593189,8003400,5,0,RE,850065
13140236079718166360,8005876,2,0,S,8006C6
13140236079718166360,8005876,2,0,S,8006C6
13140236079718166360,8002848,3,0,S,8006C6
13140236079718166360,8002848,3,0,S,8006C6
13140236079718166360,8003293,5,-60,S,8006C6
13140236079718166360,8003293,5,0,S,8006C6
13140236079718166360,8002068,6,0,S,8006C6
13140236079718166360,8002068,6,0,S,8006C6
13140236079718166360,8000107,8,0,S,8006C6
13140236079718166360,8000107,8,0,S,8006C6
13148114427689165952,8001865,1,0,SBB,L724
13148406283331494317,8003400,1,0,IR,85
13150943017420909882,8000366,1,0,HzL,R7
13150943017420909882,8003854,2,120,HzL,R7
13150943017420909882,8003854,2,0,HzL,R7
13150943017420909882,8003339,3,0,HzL,R7
13150943017420909882,8003339,3,0,HzL,R7
13150943017420909882,8003336,4,0,HzL,R7
13150943017420909882,8003336,4,0,HzL,R7
13150943017420909882,8001483,5,120,HzL,R7
13150943017420909882,8001483,5,0,HzL,R7
13150943017420909882,8001482,6,0,HzL,R7
13150943017420909882,8001482,6,0,HzL,R7
13150943017420909882,8001485,7,0,HzL,R7
13150943017420909882,8001485,7,0,HzL,R7
13150943017420909882,8000077,8,120,HzL,R7
13150943017420909882,8000077,8,0,HzL,R7
13150943017420909882,8001479,9,120,HzL,R7
13150943017420909882,8001479,9,120,HzL,R7
13150943017420909882,8003014,10,180,HzL,R7
13150943017420909882,8003014,10,180,HzL,R7
13150943017420909882,8070999,11,180,HzL,R7
13150943017420909882,8070999,11,180,HzL,R7
13150943017420909882,8001119,12,180,HzL,R7
13171559036371005562,8007106,1,0,SWE,S6
13171559036371005562,8007105,2,0,SWE,S6
13171559036371005562,8007105,2,0,SWE,S6
13171559036371005562,8007104,3,0,SWE,S6
13171559036371005562,8007104,3,0,SWE,S6
13171559036371005562,8007103,4,0,SWE,S6
13171559036371005562,8007103,4,0,SWE,S6
13171559036371005562,8007102,5,0,SWE,S6
13171559036371005562,8007102,5,0,SWE,S6
13171559036371005562,8007101,6,0,SWE,S6
13171559036371005562,8007101,6,0,SWE,S6
13171559036371005562,8000942,7,0,SWE,S6
13173663287717953822,8006167,1,0,S,kvv021
13178793595651627111,8005876,2,0,S,8006C6
13178793595651627111,8005876,2,0,S,8006C6
13178793595651627111,8002848,3,0,S,8006C6
13178793595651627111,8002848,3,0,S,8006C6
13178793595651627111,8003293,5,0,S,8006C6
13178793595651627111,8003293,5,0,S,8006C6
13178793595651627111,8002068,6,60,S,8006C6
13178793595651627111,8002068,6,0,S,8006C6
13178793595651627111,8000107,8,0,S,8006C6
13178793595651627111,8000107,8,0,S,8006C6
13180399856411535219,8083368,9,0,S,800352
13180399856411535219,8083368,9,0,S,800352
13194433483254578571,8000073,1,180,RB,8006SH
13194433483254578571,8002337,2,180,RB,8006SH
13194433483254578571,8002337,2,180,RB,8006SH
13194433483254578571,8000965,3,180,RB,8006SH
13194433483254578571,8000965,3,180,RB,8006SH
13201329378561387298,8000412,5,0,RE,800647
13201329378561387298,8000412,5,0,RE,800647
13201329378561387298,8005037,6,0,RE,800647
13201329378561387298,8005037,6,0,RE,800647
13201329378561387298,8000596,7,60,RE,800647
13201329378561387298,8000596,7,0,RE,800647
13201329378561387298,8000290,8,0,RE,800647
13201329378561387298,8000290,8,60,RE,800647
13201329378561387298,8002235,9,0,RE,800647
13201329378561387298,8002235,9,60,RE,800647
13201329378561387298,8000942,10,60,RE,800647
13201329378561387298,8000942,10,120,RE,800647
13201329378561387298,8005688,11,60,RE,800647
13201329378561387298,8005688,11,120,RE,800647
13201329378561387298,8002621,12,120,RE,800647
13201329378561387298,8002621,12,120,RE,800647
13201329378561387298,8000333,13,120,RE,800647
13201329378561387298,8000333,13,180,RE,800647
13201329378561387298,8003001,14,180,RE,800647
13201329378561387298,8003001,14,180,RE,800647
13201329378561387298,8005902,15,120,RE,800647
13201329378561387298,8005902,15,120,RE,800647
13201329378561387298,8005644,16,120,RE,800647
13201329378561387298,8005644,16,60,RE,800647
13201329378561387298,8000366,17,120,RE,800647
13201329378561387298,8000366,17,120,RE,800647
13201329378561387298,8000077,18,120,RE,800647
13201329378561387298,8000077,18,120,RE,800647
13201329378561387298,8002214,19,60,RE,800647
13201329378561387298,8002214,19,60,RE,800647
13201329378561387298,8000182,20,60,RE,800647
13201329378561387298,8000182,20,0,RE,800647
13201329378561387298,8001790,21,0,RE,800647
13201329378561387298,8001790,21,60,RE,800647
13201329378561387298,8006321,22,0,RE,800647
13201329378561387298,8006321,22,60,RE,800647
13201329378561387298,8004107,23,0,RE,800647
13201329378561387298,8004107,23,0,RE,800647
13201329378561387298,8005560,24,0,RE,800647
13201329378561387298,8005560,24,0,RE,800647
13201329378561387298,8000073,25,0,RE,800647
13201329378561387298,8000073,25,0,RE,800647
13201329378561387298,8003401,28,0,RE,800647
13201329378561387298,8003401,28,60,RE,800647
13201329378561387298,8003400,29,0,RE,800647
13214879843917041377,8003400,5,60,RE,850065
13215981314092646134,8000366,1,420,S,kvv021
13215981314092646134,8003854,2,420,S,kvv021
13215981314092646134,8003854,2,360,S,kvv021
13215981314092646134,8003339,3,300,S,kvv021
13215981314092646134,8003339,3,300,S,kvv021
13215981314092646134,8003336,4,360,S,kvv021
13215981314092646134,8003336,4,420,S,kvv021
13215981314092646134,8001483,5,420,S,kvv021
13215981314092646134,8001483,5,360,S,kvv021
13215981314092646134,8001482,6,420,S,kvv021
13215981314092646134,8001482,6,360,S,kvv021
13215981314092646134,8001485,7,360,S,kvv021
13215981314092646134,8001485,7,360,S,kvv021
13215981314092646134,8000077,8,420,S,kvv021
13215981314092646134,8000077,8,720,S,kvv021
13215981314092646134,8003014,9,720,S,kvv021
13215981314092646134,8003014,9,660,S,kvv021
13215981314092646134,8005876,16,540,S,kvv021
13215981314092646134,8005876,16,660,S,kvv021
13215981314092646134,8002848,17,720,S,kvv021
13215981314092646134,8002848,17,600,S,kvv021
13215981314092646134,8003293,19,660,S,kvv021
13215981314092646134,8003293,19,660,S,kvv021
13215981314092646134,8002068,20,660,S,kvv021
13215981314092646134,8002068,20,600,S,kvv021
13215981314092646134,8000107,22,480,S,kvv021
13235247513367409112,8000965,4,0,RB,8006SH
13235247513367409112,8000965,4,0,RB,8006SH
13235247513367409112,8002337,5,0,RB,8006SH
13235247513367409112,8002337,5,60,RB,8006SH
13235247513367409112,8000073,6,0,RB,8006SH
13243320204778716810,8083368,4,0,S,8003S
13243320204778716810,8083368,4,60,S,8003S
13253895903398638810,8003400,1,60,IR,85
13254130946224352606,8003400,12,0,IR,85
13256031669352182408,8003400,1,60,RE,850065
13257772632732355059,8000718,1,0,SWE,S6
13259905834998918564,8006167,1,0,S,A6
13268205546041368869,8005911,1,0,HzL,R7
13268205546041368869,8007646,2,0,HzL,R7
13268991393213566106,8000073,1,-180,IC,80
13268991393213566106,8001790,2,60,IC,80
13268991393213566106,8001790,2,120,IC,80
13268991393213566106,8000163,3,60,IC,80
13268991393213566106,8000163,3,300,IC,80
13268991393213566106,8005616,4,240,IC,80
13268991393213566106,8005616,4,300,IC,80
13268991393213566106,8000322,5,300,IC,80
13268991393213566106,8000322,5,300,IC,80
13268991393213566106,8004563,6,300,IC,80
13268991393213566106,8004563,6,300,IC,80
13268991393213566106,8005791,7,240,IC,80
13268991393213566106,8005791,7,300,IC,80
13278642904923594672,8005911,1,60,HzL,R7
13278642904923594672,8007646,2,60,HzL,R7
13285997717826596726,8083368,18,120,S,8003S
13285997717826596726,8083368,18,120,S,8003S
13286748701108547973,8005090,1,0,SWE,S6
13295486424349876851,8000322,1,0,HzL,R7
13295486424349876851,8005200,2,60,HzL,R7
13295486424349876851,8005200,2,0,HzL,R7
13295486424349876851,8005202,3,0,HzL,R7
13295486424349876851,8005202,3,0,HzL,R7
13295486424349876851,8004280,4,0,HzL,R7
13295486424349876851,8004280,4,60,HzL,R7
13295486424349876851,8000481,5,60,HzL,R7
13295486424349876851,8000481,5,0,HzL,R7
13295486424349876851,8005617,6,0,HzL,R7
13295486424349876851,8005617,6,0,HzL,R7
13295486424349876851,8005616,7,60,HzL,R7
13295486424349876851,8005616,7,0,HzL,R7
13295486424349876851,8000787,8,0,HzL,R7
13295486424349876851,8000787,8,0,HzL,R7
13295486424349876851,8005097,9,60,HzL,R7
13295486424349876851,8005097,9,0,HzL,R7
13295486424349876851,8006281,10,0,HzL,R7
13295486424349876851,8006281,10,0,HzL,R7
13295486424349876851,8006626,11,60,HzL,R7
13295486424349876851,8006626,11,0,HzL,R7
13295486424349876851,8006625,12,0,HzL,R7
13295486424349876851,8006625,12,0,HzL,R7
13295486424349876851,8005925,13,0,HzL,R7
13295486424349876851,8005925,13,0,HzL,R7
13295486424349876851,8000163,14,0,HzL,R7
13295486424349876851,8000163,14,0,HzL,R7
13295486424349876851,8005946,15,180,HzL,R7
13295486424349876851,8005946,15,0,HzL,R7
13295486424349876851,8004068,16,0,HzL,R7
13295486424349876851,8004068,16,0,HzL,R7
13295486424349876851,8004067,17,0,HzL,R7
13295486424349876851,8004067,17,0,HzL,R7
13295486424349876851,8003061,18,180,HzL,R7
13295486424349876851,8003061,18,120,HzL,R7
13295486424349876851,8000182,19,120,HzL,R7
13295486424349876851,8000182,19,120,HzL,R7
13295486424349876851,8003066,20,120,HzL,R7
13295486424349876851,8003066,20,120,HzL,R7
13295486424349876851,8002204,21,120,HzL,R7
13295486424349876851,8002204,21,120,HzL,R7
13295486424349876851,8002213,22,120,HzL,R7
13295486424349876851,8002213,22,60,HzL,R7
13295486424349876851,8002200,23,60,HzL,R7
13295486424349876851,8002200,23,0,HzL,R7
13295486424349876851,8002215,24,0,HzL,R7
13295486424349876851,8002215,24,0,HzL,R7
13295486424349876851,8001029,25,0,HzL,R7
13295486424349876851,8001029,25,0,HzL,R7
13295486424349876851,8006669,26,0,HzL,R7
13302057456489636039,8000412,1,0,S,A6S31
13302372441205983463,8083368,11,60,S,800352
13302372441205983463,8083368,11,0,S,800352
13305307313899994133,8000366,1,0,S,8006C6
13305307313899994133,8000077,2,0,S,8006C6
13305307313899994133,8000077,2,0,S,8006C6
13305307313899994133,8003014,3,60,S,8006C6
13305307313899994133,8003014,3,0,S,8006C6
13305307313899994133,8005876,10,0,S,8006C6
13305307313899994133,8005876,10,60,S,8006C6
13305307313899994133,8002848,11,60,S,8006C6
13305307313899994133,8002848,11,0,S,8006C6
13305307313899994133,8003293,13,60,S,8006C6
13305307313899994133,8003293,13,60,S,8006C6
13305307313899994133,8002068,14,0,S,8006C6
13305307313899994133,8002068,14,0,S,8006C6
13305307313899994133,8000107,16,0,S,8006C6
13317557225500398332,8005371,2,0,S,800725
13317557225500398332,8005371,2,0,S,800725
13317557225500398332,8000436,3,0,S,800725
13317557225500398332,8000436,3,0,S,800725
13317557225500398332,8000544,4,0,S,800725
13317557225500398332,8000544,4,0,S,800725
13317557225500398332,8001971,5,0,S,800725
13317557225500398332,8001971,5,0,S,800725
13317557225500398332,8005876,6,60,S,800725
13317557225500398332,8005876,6,60,S,800725
13317557225500398332,8002848,7,120,S,800725
13317557225500398332,8002848,7,0,S,800725
13317557225500398332,8003293,9,60,S,800725
13317557225500398332,8003293,9,60,S,800725
13317557225500398332,8002068,10,0,S,800725
13317557225500398332,8002068,10,0,S,800725
13317557225500398332,8000107,12,0,S,800725
13319144025261108822,8006272,2,120,RE,8006C5
13319144025261108822,8006272,2,180,RE,8006C5
13319144025261108822,8002546,3,180,RE,8006C5
13319144025261108822,8002546,3,180,RE,8006C5
13319144025261108822,8001671,4,180,RE,8006C5
13319144025261108822,8001671,4,120,RE,8006C5
13319144025261108822,8000864,5,180,RE,8006C5
13319144025261108822,8000864,5,180,RE,8006C5
13319144025261108822,8005364,6,180,RE,8006C5
13319144025261108822,8005364,6,120,RE,8006C5
13319144025261108822,8004124,7,180,RE,8006C5
13319144025261108822,8004124,7,180,RE,8006C5
13319144025261108822,8002727,8,180,RE,8006C5
13319144025261108822,8002727,8,180,RE,8006C5
13319144025261108822,8000718,9,180,RE,8006C5
13319144025261108822,8000718,9,180,RE,8006C5
13319144025261108822,8005317,10,180,RE,8006C5
13319144025261108822,8005317,10,120,RE,8006C5
13319144025261108822,8000107,11,180,RE,8006C5
13319144025261108822,8000107,11,120,RE,8006C5
13319144025261108822,8002067,12,120,RE,8006C5
13319144025261108822,8002067,12,120,RE,8006C5
13319144025261108822,8001415,13,120,RE,8006C5
13319144025261108822,8001415,13,120,RE,8006C5
13319144025261108822,8001771,14,120,RE,8006C5
13319144025261108822,8001771,14,120,RE,8006C5
13319144025261108822,8005090,15,120,RE,8006C5
13319144025261108822,8005090,15,60,RE,8006C5
13319144025261108822,8003233,16,120,RE,8006C5
13319144025261108822,8003233,16,180,RE,8006C5
13319144025261108822,8002763,17,120,RE,8006C5
13319144025261108822,8002763,17,180,RE,8006C5
13319144025261108822,8005101,18,120,RE,8006C5
13319144025261108822,8005101,18,180,RE,8006C5
13319144025261108822,8004683,19,120,RE,8006C5
13319144025261108822,8004683,19,180,RE,8006C5
13319144025261108822,8003494,20,60,RE,8006C5
13319144025261108822,8003494,20,60,RE,8006C5
13319144025261108822,8000290,21,60,RE,8006C5
13329719402582675352,8000073,8,600,IRE,800693
13329719402582675352,8000073,8,960,IRE,800693
13329719402582675352,8001865,10,840,IRE,800693
13336493229133190156,8083368,12,0,S,8003S
13336493229133190156,8083368,12,0,S,8003S
13338132360434574238,8003729,5,60,SBB,L721
13338132360434574238,8003729,5,60,SBB,L721
13338132360434574238,8006272,12,0,SBB,L721
13339157222753901291,8083368,10,60,S,08
13339157222753901291,8083368,10,120,S,08
13344762088279046279,8000182,1,0,HzL,R7
13344762088279046279,8003061,2,660,HzL,R7
13344762088279046279,8003061,2,0,HzL,R7
13344762088279046279,8004067,3,0,HzL,R7
13344762088279046279,8004067,3,0,HzL,R7
13344762088279046279,8004068,4,0,HzL,R7
13344762088279046279,8004068,4,0,HzL,R7
13344762088279046279,8005946,5,0,HzL,R7
13344762088279046279,8005946,5,0,HzL,R7
13344762088279046279,8000163,6,540,HzL,R7
13344762088279046279,8000163,6,0,HzL,R7
13344762088279046279,8005925,7,420,HzL,R7
13344762088279046279,8005925,7,420,HzL,R7
13344762088279046279,8006625,8,420,HzL,R7
13344762088279046279,8006625,8,420,HzL,R7
13344762088279046279,8006626,9,360,HzL,R7
13344762088279046279,8006626,9,360,HzL,R7
13344762088279046279,8006281,10,360,HzL,R7
13344762088279046279,8006281,10,360,HzL,R7
13344762088279046279,8005097,11,360,HzL,R7
13344762088279046279,8005097,11,360,HzL,R7
13344762088279046279,8000787,12,360,HzL,R7
13344762088279046279,8000787,12,300,HzL,R7
13344762088279046279,8005616,13,360,HzL,R7
13344762088279046279,8005616,13,300,HzL,R7
13344762088279046279,8005617,14,300,HzL,R7
13344762088279046279,8005617,14,300,HzL,R7
13344762088279046279,8000481,15,240,HzL,R7
13344762088279046279,8000481,15,120,HzL,R7
13344762088279046279,8004280,16,180,HzL,R7
13344762088279046279,8004280,16,120,HzL,R7
13344762088279046279,8005202,17,120,HzL,R7
13344762088279046279,8005202,17,60,HzL,R7
13344762088279046279,8005200,18,60,HzL,R7
13344762088279046279,8005200,18,0,HzL,R7
13344762088279046279,8000322,19,0,HzL,R7
13357410651564144112,8003729,12,0,SBB,L721
13357410651564144112,8003729,12,0,SBB,L721
13360435066490505291,8083368,10,0,S,8003S
13360435066490505291,8083368,10,0,S,8003S
13380041987583397534,8000290,1,0,SWE,S6
13380041987583397534,8004639,2,0,SWE,S6
13380041987583397534,8004639,2,60,SWE,S6
13380041987583397534,8002235,3,0,SWE,S6
13380041987583397534,8002235,3,60,SWE,S6
13380041987583397534,8000942,4,60,SWE,S6
13380041987583397534,8000942,4,60,SWE,S6
13380041987583397534,8005688,5,60,SWE,S6
13380041987583397534,8005688,5,60,SWE,S6
13380041987583397534,8002621,6,120,SWE,S6
13380041987583397534,8002621,6,60,SWE,S6
13380041987583397534,8000333,7,60,SWE,S6
13380041987583397534,8000333,7,60,SWE,S6
13380041987583397534,8006544,8,0,SWE,S6
13380041987583397534,8006544,8,60,SWE,S6
13380041987583397534,8002533,9,60,SWE,S6
13380041987583397534,8002533,9,60,SWE,S6
13380041987583397534,8005350,10,0,SWE,S6
13380041987583397534,8005350,10,0,SWE,S6
13380041987583397534,8005347,11,0,SWE,S6
13380041987583397534,8005347,11,0,SWE,S6
13380041987583397534,8005335,12,0,SWE,S6
13380041987583397534,8005335,12,0,SWE,S6
13385801210836587674,8083368,18,60,S,8003S
13385801210836587674,8083368,18,60,S,8003S
13390457727674847238,8083368,4,60,S,8003S
13390457727674847238,8083368,4,0,S,8003S
13404421830865019310,8000107,1,180,SWE,S6
13404421830865019310,8002067,2,120,SWE,S6
13404421830865019310,8002067,2,120,SWE,S6
13404421830865019310,8002071,3,60,SWE,S6
13404421830865019310,8002071,3,60,SWE,S6
13404421830865019310,8002465,4,120,SWE,S6
13404421830865019310,8002465,4,60,SWE,S6
13404421830865019310,8001415,5,120,SWE,S6
13404421830865019310,8001415,5,120,SWE,S6
13408017486170696710,8001865,1,0,SBB,L724
13430562730704512693,8083368,18,60,S,8003S
13430562730704512693,8083368,18,60,S,8003S
13436195175483814717,8083368,18,180,S,8003S
13436195175483814717,8083368,18,180,S,8003S
13439505993167957015,8000073,1,0,RE,800349
13439505993167957015,8000163,2,420,RE,800349
13439505993167957015,8000163,2,360,RE,800349
13439505993167957015,8000322,3,360,RE,800349
13439505993167957015,8000322,3,360,RE,800349
13439832039065524875,8000290,14,1800,ICE,80
13439832039065524875,8000290,14,1860,ICE,80
13439832039065524875,8000107,15,1680,ICE,80
13439832039065524875,8000107,15,1680,ICE,80
13439847450616014536,8083368,17,840,S,800156
13439847450616014536,8083368,17,840,S,800156
13455580194709046440,8006167,1,0,S,A6
13456615046485124304,8000107,1,0,SWE,S6
13456615046485124304,8002067,2,0,SWE,S6
13456615046485124304,8002067,2,0,SWE,S6
13456615046485124304,8002071,3,0,SWE,S6
13456615046485124304,8002071,3,0,SWE,S6
13456615046485124304,8001415,4,180,SWE,S6
13456615046485124304,8001415,4,180,SWE,S6
13488532005817893523,8003400,1,0,S,850065
13492568652892395307,8003400,9,0,S,850065
13498308594790451007,8003729,7,0,SBB,L721
13498308594790451007,8003729,7,0,SBB,L721
13501891802210950129,8000107,1,0,SWE,S6
13501891802210950129,8002067,2,0,SWE,S6
13501891802210950129,8002067,2,0,SWE,S6
13501891802210950129,8002071,3,0,SWE,S6
13501891802210950129,8002071,3,0,SWE,S6
13501891802210950129,8002465,4,0,SWE,S6
13501891802210950129,8002465,4,0,SWE,S6
13501891802210950129,8001415,5,0,SWE,S6
13501891802210950129,8001415,5,0,SWE,S6
13506887193182649488,8002096,14,60,RE,800693
13506887193182649488,8002096,14,60,RE,800693
13506887193182649488,8004111,15,0,RE,800693
13506887193182649488,8004111,15,60,RE,800693
13506887193182649488,8000163,16,0,RE,800693
13506887193182649488,8000163,16,60,RE,800693
13506887193182649488,8000182,17,0,RE,800693
13506887193182649488,8000182,17,60,RE,800693
13506887193182649488,8002214,18,60,RE,800693
13506887193182649488,8002214,18,0,RE,800693
13506887193182649488,8000077,19,0,RE,800693
13507535893920062385,8000107,1,0,RB,8006C4
13507535893920062385,8002069,2,0,RB,8006C4
13507535893920062385,8002069,2,0,RB,8006C4
13507535893920062385,8001643,3,0,RB,8006C4
13507535893920062385,8001643,3,0,RB,8006C4
13507535893920062385,8005317,4,0,RB,8006C4
13507535893920062385,8005317,4,0,RB,8006C4
13507535893920062385,8004464,5,60,RB,8006C4
13507535893920062385,8004464,5,0,RB,8006C4
13507535893920062385,8000718,6,0,RB,8006C4
13507535893920062385,8000718,6,0,RB,8006C4
13507535893920062385,8002727,7,60,RB,8006C4
13507535893920062385,8002727,7,0,RB,8006C4
13507535893920062385,8001262,8,60,RB,8006C4
13507535893920062385,8001262,8,60,RB,8006C4
13507535893920062385,8004124,9,0,RB,8006C4
13507535893920062385,8004124,9,60,RB,8006C4
13507535893920062385,8000657,10,60,RB,8006C4
13507535893920062385,8000657,10,0,RB,8006C4
13507535893920062385,8005364,11,60,RB,8006C4
13507535893920062385,8005364,11,0,RB,8006C4
13507535893920062385,8000864,12,0,RB,8006C4
13507535893920062385,8000864,12,60,RB,8006C4
13507535893920062385,8005068,13,0,RB,8006C4
13507535893920062385,8005068,13,0,RB,8006C4
13507535893920062385,8003325,14,0,RB,8006C4
13507535893920062385,8003325,14,0,RB,8006C4
13507535893920062385,8003098,15,0,RB,8006C4
13507535893920062385,8003098,15,0,RB,8006C4
13507535893920062385,8001671,16,0,RB,8006C4
13507535893920062385,8001671,16,0,RB,8006C4
13507535893920062385,8001715,17,0,RB,8006C4
13507535893920062385,8001715,17,0,RB,8006C4
13507535893920062385,8002546,18,0,RB,8006C4
13507535893920062385,8002546,18,0,RB,8006C4
13507535893920062385,8006272,19,0,RB,8006C4
13507535893920062385,8006272,19,0,RB,8006C4
13520070393611734023,8083368,7,0,S,8003S
13520070393611734023,8083368,7,0,S,8003S
13533173880315308219,8005335,4,60,SWE,S6
13533173880315308219,8005335,4,60,SWE,S6
13533173880315308219,8005347,5,120,SWE,S6
13533173880315308219,8005347,5,120,SWE,S6
