eva,ds100,lat,lon,name,is_active_ris,is_active_iris,meta_evas,available_transports,number_of_events
415038,EOBWR,50.951746,8.30053,"Rückershausen, Bad Laasphe",True,True,[],['BUS' 'SHUTTLE'],
8070982,LLPDT,51.346216,12.4453,Leipzig Theodor-Heuss-Straße,True,True,[],[],
8003731,RLFB,49.6388506,8.76462758,Lörzenbach-Fahrenbach,True,True,[],['REGIONAL_TRAIN'],32836.0
982172,DCKIM,50.865338,12.958315,"Am Schnellen Markt, Chemnitz",True,True,[],['BUS' 'SHUTTLE'],20.0
571879,D571879,48.495967,8.141344,"Ramsbach Bierhäusle, Oppenau",True,True,[],['BUS'],98.0
8012259,LLUC,51.093993,12.077902,Luckenau,True,True,[],['REGIONAL_TRAIN'],19120.0
5402100,XTNAV,50.677206,15.318049,Navarov,True,True,[],['REGIONAL_TRAIN'],13062.0
371330,PQMLH,49.960617,8.312983,"Laubenheim Bahnhof, Mainz",True,True,[],['BUS'],
8012150,DLAB,51.126751,13.841072,Langebrück(Sachs),True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],67464.0
8000325,HSRI,52.038158,10.31483,Salzgitter-Ringelheim,True,True,[],['REGIONAL_TRAIN'],53173.0
8013465,LSBF,52.000747,11.757148,Schönebeck-Felgeleben,True,True,[],['REGIONAL_TRAIN'],26698.0
8169949,PAYOR,48.837943,14.989872,Altnagelberg,True,True,[],['REGIONAL_TRAIN'],800.0
8011346,LDAR,51.84908,10.733037,Darlingerode,True,True,[],['REGIONAL_TRAIN'],16036.0
8000266,KW,51.254363,7.149543,Wuppertal Hbf,True,True,[361241],['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],313764.0
8004168,MFHM,48.353728,11.78597,München Flughafen Terminal,True,True,[8070786],['REGIONAL_TRAIN' 'CITY_TRAIN' 'BUS'],96688.0
5499747,PTBPZ,50.740963,14.301409,Benesov n.Pl. zavod,True,True,[],[],1284.0
8003751,FLOR,50.0403,7.812843,Lorch(Rhein),True,True,[8075965],['REGIONAL_TRAIN'],30464.0
8004400,FNSD,50.159697,8.312879,Niedernhausen(Taunus),True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],96120.0
502067,,47.551137,7.738446,"Herten Bahnhofstraße, Rheinfelden (Baden)",True,False,[],['BUS'],
8011752,LGKL,51.4184491,12.1653682,Großkugel,True,True,[ 130830 8071177],['CITY_TRAIN'],54816.0
510756,D510756,49.053412,8.241405,"Richard-Wagner-Str., Wörth am Rhein",True,True,[],['BUS'],
321671,D321671,53.821464,11.484296,"Moidentin Dorf, Dorf Mecklenburg",True,True,[],['BUS' 'SHUTTLE'],
8077434,RNHF,49.3069897,8.9423415,Neckarbischofsheim Nord,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],35864.0
8000657,RAUG,47.789949,7.586788,Auggen,True,True,[503639],['REGIONAL_TRAIN'],24970.0
8013093,LTC,51.3790166,12.4844706,Taucha(Leipzig),True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],69399.0
8100316,XASUM,48.55725,14.448888,Summerau,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],9750.0
8100099,XAWL,47.491797,12.060581,Wörgl Hbf,True,True,[],"['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN']",32036.0
8100097,XABH,47.195712,13.100939,Bad Hofgastein,True,True,[],['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN'],4850.0
248267,,51.508493,10.782474,"Gerhart-Hauptmann-Straße, Nordhausen",True,False,[],['BUS'],
8004610,HOCH,53.202166,7.886468,Westerstede-Ocholt,True,True,[105273],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],34892.0
501176,D501176,48.030614,8.47133,"Marbach Kirche, Villingen-Schwenningen",True,True,[8003854],['REGIONAL_TRAIN' 'BUS'],46.0
8013127,UTI,50.829487,10.162617,Tiefenort,True,True,[],[],
8011560,LFA,51.309561,11.937582,Frankleben,True,True,[],['CITY_TRAIN'],24154.0
8005498,FSN,50.7489694,8.25276285,Sechshelden,True,True,[416158],['REGIONAL_TRAIN'],31520.0
731064,,52.507489,13.241718,"Flatowallee/Olympiastadion, Berlin",True,False,[],['BUS'],
8300177,,43.210401,12.007865,Terontola-Cortona,True,False,[],[],
192244,D192244,48.493691,9.703024,"Carl-Benz-Straße, Laichingen",True,True,[],['BUS'],
8002856,MHFN,48.2898021,10.3622937,Hirschfelden,True,True,[],['REGIONAL_TRAIN'],18574.0
5102616,XPOST,51.261732,15.846978,Osetnica,True,True,[],['REGIONAL_TRAIN'],630.0
8000313,TRX,48.775121,8.93235,Renningen,True,True,[556471],['CITY_TRAIN'],126506.0
8506045,OSHET,47.545408,8.69474,Hettlingen,True,True,[],['CITY_TRAIN'],
8100845,OAGKN,48.132301,13.945621,Gunskirchen,True,True,[],['REGIONAL_TRAIN'],17200.0
8004499,FOW,50.4295573,8.93387765,Ober-Widdersheim,True,True,[],['REGIONAL_TRAIN'],23806.0
7900004,XZZM,46.0855858,15.1703235,Zidani Most,True,True,[],['INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN'],9616.0
8004628,HOES,52.208729,8.064317,Oesede,True,True,[],['REGIONAL_TRAIN'],25526.0
8012509,DNB,50.878906,12.280657,Nöbdenitz,True,True,[],['REGIONAL_TRAIN'],13300.0
8001450,NDT,49.556882,10.543103,Dietersheim,True,True,[],['REGIONAL_TRAIN'],25522.0
8005517,NSS,50.174216,12.126305,Selb Stadt,True,True,[],['REGIONAL_TRAIN'],11741.0
106334,D106334,50.351399,8.477146,"Wilhelmsdorf Friedhof, Usingen",True,True,[],['BUS'],6124.0
8071266,D8071266,47.9275115,8.46920907,Bräunlingen In Stetten,True,True,[8070999],['REGIONAL_TRAIN'],52.0
8507074,OSKAF,46.837931,7.501911,Kaufdorf,True,True,[],['CITY_TRAIN'],
5100240,XPKP,50.03509,19.974894,Krakow Plaszow,True,True,[],['INTERCITY_TRAIN'],3306.0
5400189,XTZA,50.336593,13.555166,Zatec,True,True,[],['REGIONAL_TRAIN'],5153.0
950250,D950250,48.945157,12.003598,"Gundelshausen Bahnhof, Kelheim",True,True,[8002468],['REGIONAL_TRAIN' 'BUS'],692.0
8000099,EEST,51.450684,7.075552,Essen-Steele,True,True,[654786],['REGIONAL_TRAIN' 'CITY_TRAIN'],200980.0
715694,FAR R,51.379379,9.01603,"Rathausstraße, Bad Arolsen",True,True,[],['BUS' 'SHUTTLE'],
8800588,XBPC,50.563616,5.804351,Pepinster-Cité,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],
121894,D121894,50.804419,8.201618,"Dillbrecht Abzw. Bahnhof, Haiger",True,True,[8001460],['REGIONAL_TRAIN' 'BUS'],34.0
8076116,AH  Z,53.5517183,10.0114417,Hamburg Hbf ZOB,True,True,[8002549 8098549],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],5013.0
8013468,BBZS,52.239395,12.96686,Beelitz Stadt,True,True,[370938],['REGIONAL_TRAIN'],34123.0
731019,D731019,52.506782,13.332977,"Zoologischer Garten Bahnhof (S+U), Berlin",True,True,[],['SUBWAY' 'BUS'],859.0
8010124,URD,51.34227,11.286051,Reinsdorf(Artern),True,True,[],['REGIONAL_TRAIN'],9802.0
8001700,EEHS,50.973864,7.977934,Eichen(Kr Siegen),True,True,[],['REGIONAL_TRAIN'],26408.0
8011575,DFW,51.137948,13.662422,Friedewald(Kr Dresden) Bad,True,True,[],['REGIONAL_TRAIN'],6130.0
8011568,DFCO,50.976876,13.624952,Freital-Coßmannsdorf,True,True,[],['REGIONAL_TRAIN'],3690.0
8004423,RNID,48.1397057,8.02308261,Niederwinden,True,True,[],['CITY_TRAIN'],30126.0
8010184,DC,50.839696,12.930877,Chemnitz Hbf,True,True,[8071738 8089295],['INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],186548.0
720658,D720658,49.178972,8.702088,"Zeutern Ost, Ubstadt-Weiher",True,True,[8007136],['REGIONAL_TRAIN' 'BUS'],1772.0
8400651,XNVT,52.103163,5.007477,Vleuten,True,True,[],['REGIONAL_TRAIN'],
8000483,HALF,51.981417,9.817779,Alfeld(Leine),True,True,[],['HIGH_SPEED_TRAIN' 'REGIONAL_TRAIN'],26681.0
8012304,LMAN,51.287998,12.372204,Markkleeberg Nord,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],149330.0
8004797,NPEN,49.318401,10.739097,Petersaurach Nord,True,True,[],['CITY_TRAIN'],58034.0
8013433,DZWP,50.737212,12.479662,Zwickau-Pölbitz,True,True,[],['REGIONAL_TRAIN'],32512.0
8003200,FKW,51.3125585,9.44711566,Kassel-Wilhelmshöhe,True,True,[715536],"['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN']",258724.0
8702410,XFNDB,45.539576,6.468597,Notre-Dame-de-Briancon,True,True,[],['REGIONAL_TRAIN'],
373968,,48.805121,8.319999,"Bahnhof, Gaggenau",True,False,[],['SHUTTLE'],
8505202,OSAMP,46.510851,8.690129,Ambri-Piotta,True,True,[],['INTER_REGIONAL_TRAIN' 'CITY_TRAIN'],
8002019,NFOE,50.207519,11.910685,Förbau,True,True,[],['REGIONAL_TRAIN'],24536.0
8003558,FLF,50.494954,8.85699,Langsdorf(Oberhess),True,True,[],['REGIONAL_TRAIN'],25928.0
8011799,DHW,51.070117,14.960228,Hagenwerder,True,True,[308992],['REGIONAL_TRAIN'],23048.0
8013039,LSFD,52.614734,11.728617,Steinfeld(Stendal),True,True,[],['REGIONAL_TRAIN'],13560.0
8013238,WWAN,53.182031,13.876684,Warnitz(Uckermark),True,True,[],['REGIONAL_TRAIN'],16878.0
8010019,UKO,51.130742,11.718274,Bad Kösen,True,True,[],['REGIONAL_TRAIN'],52628.0
750429,D750429,48.530325,9.335912,"Lehen, Dettingen an der Erms",True,True,[],['BUS' 'SHUTTLE'],176.0
8010315,USM,50.720181,10.440504,Schmalkalden,True,True,[],['REGIONAL_TRAIN'],20553.0
8001718,AEF,54.129373,9.997923,Einfeld,True,True,[210278 435002],['REGIONAL_TRAIN'],30942.0
839426,,49.118701,7.049022,"Hanweiler Bahnhof, Kleinblittersdorf",True,False,[],['BUS' 'SHUTTLE'],
8100051,XALG,47.4435087,12.7402031,Leogang,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],448.0
953805,D953805,51.899321,11.048212,"Gröperstr., Halberstadt",True,True,[],['REGIONAL_TRAIN' 'TRAM' 'BUS'],38.0
8080280,LDLO,51.519703,12.34639,Delitzsch ob Bf,True,True,[],['CITY_TRAIN'],7447.0
8000772,HBAD,52.08916,10.228767,Baddeckenstedt,True,True,[],['REGIONAL_TRAIN'],27210.0
8000226,HLER,52.376722,9.974599,Lehrte,True,True,[],['HIGH_SPEED_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],132401.0
8010386,BWRZ,52.715433,14.140239,Wriezen,True,True,[],['REGIONAL_TRAIN'],21883.0
8003980,SMER,49.356029,7.065547,Merchweiler,True,True,[],['REGIONAL_TRAIN'],31330.0
8013202,UVO,51.391632,11.306824,Voigtstedt,True,True,[],['REGIONAL_TRAIN'],16980.0
8004506,MOU,47.559273,11.139272,Oberau,True,True,[],['REGIONAL_TRAIN'],29382.0
828735,PQWBB,48.625109,8.743437,"Bahnhof, Wildberg (Württ)",True,True,[8006432],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],12.0
8400046,PNABD,52.496285,4.935005,Purmerend Weidevenne,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],
8005142,NRPE,49.491524,11.26149,Röthenbach-Seespitze,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],66586.0
833059,D833059,49.189764,9.444689,"Bitzfeld Schumm, Bretzfeld",True,True,[],['REGIONAL_TRAIN' 'BUS'],
8017408,DOE B,50.7270159,12.6980925,Oelsnitz Bahnhofstraße,True,True,[],['REGIONAL_TRAIN'],18102.0
8012413,WNAS,52.816919,13.239198,Nassenheide,True,True,[],['REGIONAL_TRAIN'],25169.0
8003808,TMAI,48.7219502,8.96977901,Maichingen,True,True,[555881],['CITY_TRAIN'],54452.0
570889,D570889,48.494608,8.760147,"Göttelfingen Baisinger Straße, Eutingen im Gäu",True,True,[],['BUS'],
8007281,FKHN,50.058847,9.205986,Königshofen(Kahl),True,True,[426078],['REGIONAL_TRAIN'],23152.0
8800267,XBNE,50.571963,5.742088,Nessonvaux,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],21248.0
736511,D736511,52.294031,13.431324,"Bahnhof, Rangsdorf",True,True,[8012713],['REGIONAL_TRAIN' 'BUS'],407.0
5402025,XTMY,50.811413,14.498228,Mlyny(CZ),True,True,[],['REGIONAL_TRAIN'],14361.0
8007820,KKUZ,50.75075,6.488409,Kreuzau Bahnhof,True,True,[],['REGIONAL_TRAIN'],36840.0
5400182,XTRO,49.740378,13.591744,Rokycany,True,True,[],['INTER_REGIONAL_TRAIN'],2368.0
8001283,FBUH,50.70055,9.727953,Burghaun(Hünfeld),True,True,[],['REGIONAL_TRAIN'],27118.0
8002609,NHAR,49.416762,10.242238,Hartershofen,True,True,[],['REGIONAL_TRAIN'],24160.0
953804,D953804,51.891,11.048814,"Theater, Halberstadt",True,True,[],['BUS'],58.0
8071338,AARF,53.2334079,8.81813765,Ahrensfelde(Bz. Bremen),True,True,[],['REGIONAL_TRAIN'],336.0
8012220,DLIG,50.840179,13.403754,Lichtenberg(Erzgeb),True,True,[],['REGIONAL_TRAIN'],19220.0
8070279,THON,48.807709,8.581724,Höfen(Enz) Nord,True,True,[],['CITY_TRAIN'],33036.0
8004001,EMTE,52.162494,7.254173,Metelen Land,True,True,[],['REGIONAL_TRAIN'],29890.0
8007852,FUSI,50.330923,8.527254,Usingen,True,True,[],['REGIONAL_TRAIN'],47177.0
8100094,XABS,47.080386,13.130198,Böckstein,True,True,[],[],
8100372,XAGK,48.044141,16.324911,Guntramsdorf Kaiserau,True,True,[],['REGIONAL_TRAIN'],
8704703,XFTND,44.090002,7.594029,Tende(F),True,True,[],['REGIONAL_TRAIN'],6097.0
8003349,RKG,49.2374887,8.14822912,Knöringen-Essingen,True,True,[],['REGIONAL_TRAIN'],48696.0
8005628,RSP,49.324119,8.427949,Speyer Hbf,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],64636.0
8007889,MGMF,47.752887,11.728178,Finsterwald,True,True,[],['REGIONAL_TRAIN'],38900.0
8600992,XDHP,56.263088,10.059485,Hinnerup st,True,True,[],[],150.0
8079706,WATRZ,53.692118,13.243503,Altentreptow ZOB,True,True,[8011025],['REGIONAL_TRAIN'],19986.0
509737,D509737,49.380403,9.383945,"Sennfeld Rathausplatz, Adelsheim",True,True,[8005536],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],
5402518,OTPZS,49.970263,14.399978,Praha-Zbraslav,True,True,[],[],
8081059,BPILS,52.331346,14.392398,Pillgram Schulstraße,True,True,[],[],
8001950,FFAN,50.361781,7.992566,Fachingen(Lahn),True,True,[],['REGIONAL_TRAIN'],30810.0
8004222,RNEZ,49.3168967,9.13701474,Neckarzimmern,True,True,[721974],['REGIONAL_TRAIN' 'CITY_TRAIN'],30645.0
8002575,AHAN,53.241693,9.844711,Handeloh,True,True,[],['REGIONAL_TRAIN'],26872.0
8013459,DNIE,50.728308,12.782341,Niederdorf(Erzgeb),True,True,[],['REGIONAL_TRAIN'],40096.0
8004236,SNE,49.538738,6.375851,Nennig,True,True,[],['REGIONAL_TRAIN'],24456.0
371760,,51.459713,13.517417,"Bahnhof, Elsterwerda",True,False,[],[],
8800550,OBLON,50.267752,5.107512,Leignon,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],404.0
8400623,ONUL,52.065768,5.143953,Utrecht Lunetten,True,True,[],['REGIONAL_TRAIN'],
8010239,BNAU,52.612696,12.885559,Nauen,True,True,[],['REGIONAL_TRAIN'],61094.0
8000144,MTHB,48.04569,10.617439,Türkheim(Bay)Bf,True,True,[872268],['REGIONAL_TRAIN'],64622.0
8500120,OSCUL,47.342752,7.3181,Courtételle,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],14064.0
8200630,XLSL,49.5065,6.010218,Schifflange,True,True,[],['REGIONAL_TRAIN'],64.0
8701100,OFEZN,43.722185,7.356803,Eze,True,True,[],['REGIONAL_TRAIN'],22122.0
8070157,TLGO,49.1441729,9.13095832,Leingarten Ost,True,True,[720499],['REGIONAL_TRAIN' 'CITY_TRAIN'],29852.0
8400744,ONZTP,52.144831,6.194139,Zutphen,True,True,[],['INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],
8100320,XATF,48.406857,13.522575,Taufkirchen an der Pram,True,True,[],['REGIONAL_TRAIN'],26714.0
8012295,LMW,52.39373,11.788824,Mahlwinkel,True,True,[],['CITY_TRAIN'],26442.0
5300017,XUBL,46.1761457,23.909297,Blaj,True,True,[],['INTERCITY_TRAIN'],14.0
8100030,XAKB,47.50117,15.448367,Kindberg,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],
8004979,NRZ,50.168831,11.207288,Redwitz(Rodach),True,True,[],['REGIONAL_TRAIN'],24002.0
501234,PQDOB,47.948613,8.497811,"Busbahnhof, Donaueschingen",True,True,[8000077],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],1683.0
119980,D119980,50.719842,8.300353,"Niederscheld Adolfshütte, Dillenburg",True,True,[8004405],['REGIONAL_TRAIN' 'BUS'],40.0
8006232,FWCK,50.359559,8.843673,Weckesheim,True,True,[],['REGIONAL_TRAIN'],25552.0
8004835,NPLF,49.1061083,10.9771657,Pleinfeld,True,True,[],['REGIONAL_TRAIN'],51735.0
8003263,MKAG,47.953415,12.831517,Kirchanschöring,True,True,[],['REGIONAL_TRAIN'],25264.0
8400638,ONVWD,53.235213,5.990325,Feanwalden,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],
8001365,KDAL,51.1491429,6.17859721,Dalheim,True,True,[],['REGIONAL_TRAIN'],9533.0
8000036,EBILP,52.029261,8.532722,Bielefeld Hbf,True,True,[],"['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN']",176470.0
8506127,XSBOH,47.640697,9.213046,Bottighofen,True,True,[],['CITY_TRAIN'],
8003524,TLR,47.599491,9.544837,Langenargen,True,True,[8073524],['REGIONAL_TRAIN'],39336.0
8000342,HWEZ,52.298351,9.635376,Weetzen,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],101354.0
114240,PQGHM,49.758049,8.495822,"Johannes-Gutenberg-Schule, Gernsheim",True,True,[],['BUS' 'SHUTTLE'],19172.0
8400032,PNAAQ,52.20536,6.000476,Apeldoorn De Maten,True,True,[],['REGIONAL_TRAIN'],
8005322,ESMD,51.71179,8.64524,Scharmede,True,True,[],['REGIONAL_TRAIN'],42250.0
5401805,OTLHO,49.846427,13.974299,Lochovice,True,True,[],['REGIONAL_TRAIN'],6040.0
8005134,KROE,50.901549,7.182662,Rösrath,True,True,[],['REGIONAL_TRAIN'],50028.0
5402196,XTNOV,50.760063,14.941712,Novina,True,True,[],['REGIONAL_TRAIN'],11524.0
8002204,RGHA,47.912445,8.678602,Geisingen-Hausen,True,True,[],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],11120.0
8300168,XISM,44.336622,9.216821,S.Margherita Ligure-Portofino,True,True,[],['INTERCITY_TRAIN'],1384.0
8012884,DSBG,50.8338467,13.6775064,Schmiedeberg (Dresden),True,True,[],['REGIONAL_TRAIN'],2468.0
8000090,HEBG,51.374823,9.921482,Eichenberg,True,True,[],['HIGH_SPEED_TRAIN' 'REGIONAL_TRAIN'],77381.0
8505402,OSGOL,46.179068,8.865578,Gordola,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],21798.0
8012852,USCK,50.400554,11.001731,Schalkau,True,True,[],['REGIONAL_TRAIN'],11566.0
8100471,OAMZ,47.78316,15.307481,Mariazell,True,True,[],['REGIONAL_TRAIN'],1696.0
8700386,XFCK,50.953402,1.850179,Calais Ville,True,True,[],['HIGH_SPEED_TRAIN' 'REGIONAL_TRAIN'],
8011825,DHMU,50.778384,13.792418,Hartmannmühle,True,True,[],['REGIONAL_TRAIN'],20596.0
8000107,RF,47.997697,7.84117,Freiburg(Breisgau) Hbf,True,True,[ 361972 8089362],"['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN']",205923.0
8701797,OFPRG,46.303457,6.424978,Perrignier,True,True,[],['REGIONAL_TRAIN'],4522.0
8004738,NOZ,48.763815,12.806368,Otzing,True,True,[],[],
8002918,NHOE,49.999713,9.229008,Hösbach,True,True,[],['REGIONAL_TRAIN'],29994.0
110802,D110802,49.001353,8.462202,"Durlach Bahnhof, Karlsruhe",True,True,[8003184],['REGIONAL_TRAIN' 'BUS'],178.0
183802,D183802,47.661552,8.364374,"Bahnhof (Bus), Wutöschingen",True,True,[],[],100.0
8100545,XAJBZ,47.388364,11.778555,Jenbach Zillertalbahn,True,True,[],[],
8005601,TSOD,48.3676403,9.62044001,Sondernach,True,True,[],['REGIONAL_TRAIN'],5518.0
5403563,XTZDI,50.770129,14.876679,Zdislava,True,True,[],['REGIONAL_TRAIN'],15206.0
701204,D701204,53.898333,10.357042,"Altengörs Bahnhofstraße, Neuengörs",True,True,[8000526],['REGIONAL_TRAIN' 'BUS'],36906.0
8000370,SEG,49.802029,6.685808,Ehrang,True,True,[],['REGIONAL_TRAIN'],54070.0
8100105,XAHT,47.277072,11.501352,Hall in Tirol,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],264.0
8506197,XSKRB,47.642293,9.162745,Kreuzlingen Bernrain,True,True,[8500521],['CITY_TRAIN'],42168.0
8079018,RLING,49.123188,8.408248,Linkenheim Rathaus,True,True,[201153],['CITY_TRAIN'],67406.0
955234,LMIAF,51.316686,12.265026,"Am kleinen Feld, Leipzig",True,True,[8012344],['BUS'],324.0
8006240,KWEE,51.624294,6.197976,Weeze,True,True,[],['REGIONAL_TRAIN'],40270.0
8011755,LGP,51.266709,12.488839,Großpösna,True,True,[],['REGIONAL_TRAIN'],22728.0
8700097,XFMO,43.604533,3.880803,Montpellier Saint-Roch,True,True,[],"['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN']",6519.0
8002018,SFOE,49.857099,6.767531,Föhren,True,True,[],['REGIONAL_TRAIN'],45716.0
561126,D561126,48.798323,9.50387,"Weiler Rathaus, Schorndorf (Württ)",True,True,[],['BUS'],1794.0
8005330,ASL,53.165825,9.496963,Scheeßel,True,True,[],['REGIONAL_TRAIN'],30848.0
954876,,51.64492,10.984802,"Güntersberge Bahnhof (Bus), Harzgerode",True,False,[],['BUS'],
8001910,EEKN,51.46943,7.080476,Essen-Kray Nord,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],31662.0
8005689,SSTA,49.3162405,7.65161276,Steinalben,True,True,[],['REGIONAL_TRAIN'],22436.0
378827,D378827,48.791352,8.338198,"Ottenau (Ersatzhalt), Gaggenau",True,True,[],[],38.0
8002721,KHEB,51.065037,6.098881,Heinsberg(Rheinl),True,True,[],['REGIONAL_TRAIN'],13392.0
5403627,OTZEY,50.601386,13.771732,Zelenky,True,True,[],['REGIONAL_TRAIN'],21194.0
500763,,48.054924,8.527379,"Schwenningen Bürgerheim, Villingen-Schwenningen",True,False,[],['BUS' 'SHUTTLE'],
895259,D895259,53.456918,9.986464,"Moorstraße (Phoenix-Center), Hamburg",True,True,[],['BUS'],548.0
490964,D490964,47.652164,9.478923,"Stadtmitte, Friedrichshafen",True,True,[],['BUS'],
8101858,OAWHS,47.895725,15.968083,Pernitz Wipfelhofstraße,True,True,[],['REGIONAL_TRAIN'],
8013070,LSTG,51.319158,12.291748,Leipzig Allee-Center,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],70478.0
8003025,RHU,48.048247,7.783929,Hugstetten,True,True,[],['CITY_TRAIN'],80828.0
8071937,BTLSM,52.39746,13.275406,Teltow Stadt(Mahlower Straße/Gonfrevillestraße),True,True,[8080450],[],1202.0
8003820,FMMB,49.960165,8.22290182,Mainz-Marienborn,True,True,[],['REGIONAL_TRAIN'],27876.0
722003,RKEPH,48.999874,8.377042,"Europahalle/Europabad (Schleife), Karlsruhe",True,True,[],['CITY_TRAIN' 'TRAM'],98.0
8003367,KKDB,50.981437,7.070124,Köln-Dellbrück,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],75691.0
8700789,OFBTH,47.635109,7.487252,Bartenheim(Bale),True,True,[],['REGIONAL_TRAIN'],24078.0
8070984,DLD R,50.486435,12.391821,Ellefeld Rathaus,True,True,[8011477],['REGIONAL_TRAIN'],2776.0
8002410,FGL,50.5282971,8.66209745,Großen Linden,True,True,[],['REGIONAL_TRAIN'],53787.0
8400338,ONEV,50.8899253,6.04592979,Eygelshoven,True,True,[],['REGIONAL_TRAIN'],
8509253,XSMZ,46.498026,9.846422,St. Moritz,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],
8800030,XBO,51.22849,2.926827,Oostende,True,True,[],['INTERCITY_TRAIN'],3.0
8003663,MLSH,47.745641,10.581221,Leuterschach,True,True,[],['REGIONAL_TRAIN'],23807.0
8001504,FDH,50.352702,8.79051,Dorheim(Wetterau),True,True,[],['REGIONAL_TRAIN'],40046.0
8005539,SSER,49.577132,6.569981,Serrig,True,True,[],['REGIONAL_TRAIN'],27631.0
8101161,OALNT,47.088169,15.656342,Laßnitzthal,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],
749038,D749038,52.524643,13.463334,"Franz-Jacob-Str., Berlin",True,True,[],['BUS'],
8004930,TRM,48.5123863,10.19086,Rammingen(Württ),True,True,[],['REGIONAL_TRAIN'],5824.0
695945,D695945,53.80675,10.702544,"Flughafen(Bus), Lübeck",True,True,[],['BUS'],88.0
8518924,PSNPF,47.67965,8.617452,Neuhausen Rheinfall,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],
8010370,BWW,51.505442,14.638027,Weißwasser(Oberlausitz),True,True,[],['REGIONAL_TRAIN'],25205.0
8505201,XSAI,46.5274,8.608564,Airolo,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],5.0
8101056,OAKLN,48.120079,15.541183,Klangen,True,True,[],['REGIONAL_TRAIN'],18302.0
716781,FKNZ,51.293161,9.475953,"Bahnhof Niederzwehren, Kassel",True,True,[],['TRAM'],
102252,D102252,50.1796214,8.517181,"Bahnhof, Kronberg im Taunus",True,True,[],['BUS' 'SHUTTLE'],
8006155,NWDH,49.9832305,12.057994,Waldershof,True,True,[],['REGIONAL_TRAIN'],22202.0
5104173,OPWTO,50.794152,16.12733,Witkow Sl.,True,True,[],[],
712613,FUNGB,51.124445,9.21915576,"Ungedanken Hauptstraße, Fritzlar",True,True,[8005968],['REGIONAL_TRAIN' 'BUS'],486.0
